,Unnamed: 0,Tên Sách,Ảnh bìa,Thể loại,Nội dung tóm tắt,Giá bìa,Kích thước,Số trang,Tác giả,Nhà Xuất Bản,Dịch giả,Nhà Phát Hành,Loại sản phẩm,Tên Sách.1,Ảnh bìa.1,Thể loại.1,Tác giả.1,Nội dung tóm tắt.1,Giá bìa.1,Công ty phát hành,Ngày xuất bản,Loại bìa,Số trang.1,Nhà xuất bản,Kích thước.1,Dịch Giả,Phiên bản
20,20,Định Hướng Sự Nghiệp Theo Chiêm Tinh Học - Cung Mọc Kim Ngưu,https://salt.tikicdn.com/cache/280x280/ts/product/f7/74/ae/d73b6fde20af0887f1af096a877d67ae.jpg,TỬ VI - CHIÊM TINH,"Bộ sách “ĐỊNH HƯỚNG SỰ NGHIỆP THEO CHIÊM TINH HỌC” ra đời với sứ mệnh giúp độc giả khám phá những tiềm năng còn ẩn giấu bên trong bản thân mình, qua đó có định hướng rõ ràng hơn về con đường lập thân,...",24300.0,14.5 x 18.5 cm,180.0,Nhóm Lovedia,,,,,Định Hướng Sự Nghiệp Theo Chiêm Tinh Học - Cung Mọc Kim Ngưu,https://salt.tikicdn.com/cache/280x280/ts/product/f7/74/ae/d73b6fde20af0887f1af096a877d67ae.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Bộ sách “ĐỊNH HƯỚNG SỰ NGHIỆP THEO CHIÊM TINH HỌC” ra đời với sứ mệnh giúp độc giả khám phá những tiềm năng còn ẩn giấu bên trong bản thân mình, qua đó có định hướng rõ ràng hơn về con đường lập thân,...",24300.0,Wings Books,2019-11-01 00:00:00,Bìa mềm,180.0,,14.5 x 18.5 cm,,
21,21,Định Hướng Sự Nghiệp Theo Chiêm Tinh Học - Cung Mọc Sư Tử,https://salt.tikicdn.com/cache/280x280/ts/product/ae/8a/4a/d93534a3d7890ef1e85c65ec01f81b2a.jpg,TỬ VI - CHIÊM TINH,"Bộ sách “ĐỊNH HƯỚNG SỰ NGHIỆP THEO CHIÊM TINH HỌC” ra đời với sứ mệnh giúp độc giả khám phá những tiềm năng còn ẩn giấu bên trong bản thân mình, qua đó có định hướng rõ ràng hơn về con đường lập thân,...",28500.0,14.5 x 18.5 cm,180.0,Nhóm Lovedia,,,,,Định Hướng Sự Nghiệp Theo Chiêm Tinh Học - Cung Mọc Sư Tử,https://salt.tikicdn.com/cache/280x280/ts/product/ae/8a/4a/d93534a3d7890ef1e85c65ec01f81b2a.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Bộ sách “ĐỊNH HƯỚNG SỰ NGHIỆP THEO CHIÊM TINH HỌC” ra đời với sứ mệnh giúp độc giả khám phá những tiềm năng còn ẩn giấu bên trong bản thân mình, qua đó có định hướng rõ ràng hơn về con đường lập thân,...",28500.0,Wings Books,2019-11-01 00:00:00,Bìa mềm,180.0,,14.5 x 18.5 cm,,
22,22,12 Cung Hành Động,https://salt.tikicdn.com/cache/280x280/ts/product/40/5e/38/3dd1aca2fd91903e095e1764fe4b1781.jpg,TỬ VI - CHIÊM TINH,"Mỗi chúng ta sinh ra đều đã mang sinh mệnh của một ngôi sao xa xăm. Từ xửa xừa xưa, các nhà chiêm tinh đã học cách nhìn các chòm sao trên trời cao để giải mã về loài người và vạn vật, sau đó đúc kết t...",68000.0,,,Minh Nhựt,,,,,12 Cung Hành Động,https://salt.tikicdn.com/cache/280x280/ts/product/40/5e/38/3dd1aca2fd91903e095e1764fe4b1781.jpg,TỬ VI - CHIÊM TINH,Minh Nhựt,"Mỗi chúng ta sinh ra đều đã mang sinh mệnh của một ngôi sao xa xăm. Từ xửa xừa xưa, các nhà chiêm tinh đã học cách nhìn các chòm sao trên trời cao để giải mã về loài người và vạn vật, sau đó đúc kết t...",68000.0,NXB Kim Đồng,,,,,,,
23,23,Định Hướng Sự Nghiệp Theo Chiêm Tinh Học - Cung Mọc Xử Nữ,https://salt.tikicdn.com/cache/280x280/ts/product/55/34/f3/daeda3997c967a27fe1d88d719038617.jpg,TỬ VI - CHIÊM TINH,"Bộ sách “ĐỊNH HƯỚNG SỰ NGHIỆP THEO CHIÊM TINH HỌC” ra đời với sứ mệnh giúp độc giả khám phá những tiềm năng còn ẩn giấu bên trong bản thân mình, qua đó có định hướng rõ ràng hơn về con đường lập thân,...",28500.0,14.5 x 18.5 cm,180.0,Nhóm Lovedia,,,,,Định Hướng Sự Nghiệp Theo Chiêm Tinh Học - Cung Mọc Xử Nữ,https://salt.tikicdn.com/cache/280x280/ts/product/55/34/f3/daeda3997c967a27fe1d88d719038617.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Bộ sách “ĐỊNH HƯỚNG SỰ NGHIỆP THEO CHIÊM TINH HỌC” ra đời với sứ mệnh giúp độc giả khám phá những tiềm năng còn ẩn giấu bên trong bản thân mình, qua đó có định hướng rõ ràng hơn về con đường lập thân,...",28500.0,Wings Books,2019-11-01 00:00:00,Bìa mềm,180.0,,14.5 x 18.5 cm,,
24,24,Hồ Sơ Tính Cách 12 Con Giáp - Bí Mật Tuổi Dậu (Tặng Kèm Postcard),https://salt.tikicdn.com/cache/280x280/ts/product/ab/70/20/8dc9d3a55493685f823f3988a55d1915.jpg,TỬ VI - CHIÊM TINH,"Hãy vén màn những bí mật thú vị về thế giới tính cách của từng năm tuổi!Bộ sách gồm 12 cuốn tương ứng với 12 năm tuổi, giới thiệu những kiến thức hấp dẫn về 12 con giáp, hồ sơ tính cách từng năm tuổi...",33200.0,14.5 x 18.5 cm,156.0,Nhóm Lovedia,,,,,Hồ Sơ Tính Cách 12 Con Giáp - Bí Mật Tuổi Dậu (Tặng Kèm Postcard),https://salt.tikicdn.com/cache/280x280/ts/product/ab/70/20/8dc9d3a55493685f823f3988a55d1915.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Hãy vén màn những bí mật thú vị về thế giới tính cách của từng năm tuổi!Bộ sách gồm 12 cuốn tương ứng với 12 năm tuổi, giới thiệu những kiến thức hấp dẫn về 12 con giáp, hồ sơ tính cách từng năm tuổi...",33200.0,Wings Books,2021-01-15 00:00:00,Bìa gập,156.0,Nhà Xuất Bản Kim Đồng,14.5 x 18.5 cm,,
25,25,Hồ Sơ Tính Cách 12 Con Giáp - Bí Mật Tuổi Tí (Tặng Kèm Postcard),https://salt.tikicdn.com/cache/280x280/ts/product/7d/69/f6/882782895b55bc6d087a8dccd776f521.jpg,TỬ VI - CHIÊM TINH,"Hãy vén màn những bí mật thú vị về thế giới tính cách của từng năm tuổi!Bộ sách gồm 12 cuốn tương ứng với 12 năm tuổi, giới thiệu những kiến thức hấp dẫn về 12 con giáp, hồ sơ tính cách từng năm tuổi...",36500.0,14.5 x 18.5 cm,156.0,Nhóm Lovedia,,,,,Hồ Sơ Tính Cách 12 Con Giáp - Bí Mật Tuổi Tí (Tặng Kèm Postcard),https://salt.tikicdn.com/cache/280x280/ts/product/7d/69/f6/882782895b55bc6d087a8dccd776f521.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Hãy vén màn những bí mật thú vị về thế giới tính cách của từng năm tuổi!Bộ sách gồm 12 cuốn tương ứng với 12 năm tuổi, giới thiệu những kiến thức hấp dẫn về 12 con giáp, hồ sơ tính cách từng năm tuổi...",36500.0,Wings Books,2021-01-01 00:00:00,Bìa gập,156.0,Nhà Xuất Bản Kim Đồng,14.5 x 18.5 cm,,
26,26,Định Hướng Sự Nghiệp Theo Chiêm Tinh Học - Cung Mọc Song Tử,https://salt.tikicdn.com/cache/280x280/ts/product/de/5b/5f/4b141e00064e950e17b91f84e078c5e2.jpg,TỬ VI - CHIÊM TINH,"Bộ sách “ĐỊNH HƯỚNG SỰ NGHIỆP THEO CHIÊM TINH HỌC” ra đời với sứ mệnh giúp độc giả khám phá những tiềm năng còn ẩn giấu bên trong bản thân mình, qua đó có định hướng rõ ràng hơn về con đường lập thân,...",23400.0,14.5 x 18.5 cm,180.0,Nhóm Lovedia,,,,,Định Hướng Sự Nghiệp Theo Chiêm Tinh Học - Cung Mọc Song Tử,https://salt.tikicdn.com/cache/280x280/ts/product/de/5b/5f/4b141e00064e950e17b91f84e078c5e2.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Bộ sách “ĐỊNH HƯỚNG SỰ NGHIỆP THEO CHIÊM TINH HỌC” ra đời với sứ mệnh giúp độc giả khám phá những tiềm năng còn ẩn giấu bên trong bản thân mình, qua đó có định hướng rõ ràng hơn về con đường lập thân,...",23400.0,Wings Books,2019-11-01 00:00:00,Bìa mềm,180.0,,14.5 x 18.5 cm,,
27,27,12 Góc Khuất Tâm Hồn - Mặt Trăng Ma Kết,https://salt.tikicdn.com/cache/280x280/ts/product/8b/ee/75/c987f63a7e53e85b264920455fa8f78c.jpg,TỬ VI - CHIÊM TINH,"Cung Mặt Trăng và những điều chưa biết về bạnNếu là một tín đồ của Horo, chắc hẳn bạn sẽ biết trên bản đồ sao có 3 vị trí quan trọng có ảnh hưởng lớn đến việc hình thành tính cách mỗi người: cung Mọc...",26500.0,14.5 x 18.5 cm,132.0,Nhóm Lovedia,,,,,12 Góc Khuất Tâm Hồn - Mặt Trăng Ma Kết,https://salt.tikicdn.com/cache/280x280/ts/product/8b/ee/75/c987f63a7e53e85b264920455fa8f78c.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Cung Mặt Trăng và những điều chưa biết về bạnNếu là một tín đồ của Horo, chắc hẳn bạn sẽ biết trên bản đồ sao có 3 vị trí quan trọng có ảnh hưởng lớn đến việc hình thành tính cách mỗi người: cung Mọc...",26500.0,Wings Books,2018-08-08 00:00:00,Bìa mềm,132.0,,14.5 x 18.5 cm,,
28,28,365 Ngày Hoàng Đạo - Xử Nữ (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/6d/f3/ba/5113fb80656ab4993a53e076a2038f09.jpg,TỬ VI - CHIÊM TINH,"Mỗi năm có 365 ngày, đó là 365 tình huống, 365 cơ hội, 365 bài toán khó luôn chờ mỗi chúng ta bước đến và chinh phục! Từ những tình huống thường gặp trong cuộc sống, chẳng của riêng ai, như việc cần l...",34700.0,13 x 19 cm,168.0,Nhóm Lovedia,,,,,365 Ngày Hoàng Đạo - Xử Nữ (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/6d/f3/ba/5113fb80656ab4993a53e076a2038f09.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Mỗi năm có 365 ngày, đó là 365 tình huống, 365 cơ hội, 365 bài toán khó luôn chờ mỗi chúng ta bước đến và chinh phục! Từ những tình huống thường gặp trong cuộc sống, chẳng của riêng ai, như việc cần l...",34700.0,Wings Books,2019-05-01 00:00:00,Bìa mềm,168.0,,13 x 19 cm,,
29,29,Giải Mã 12 Chòm Sao - Khám Phá Tất Tần Tật Cung Thiên Bình (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/bb/30/87/64b884fa21a4953db5b8f41ad97eeaf9.jpg,TỬ VI - CHIÊM TINH,"Cùng nhau bước vào hành trình khám phá: - Những điều cực thú vị về tính cách tiềm ẩn của bạn. - Hiểu hơn về sở thích, ưu điểm, nhược điểm của bản thân. - Hoàn thiện mình bằng cách phát huy các thế mạn...",17100.0,,,Nhiều Tác Giả,,,,,Giải Mã 12 Chòm Sao - Khám Phá Tất Tần Tật Cung Thiên Bình (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/bb/30/87/64b884fa21a4953db5b8f41ad97eeaf9.jpg,TỬ VI - CHIÊM TINH,Nhiều Tác Giả,"Cùng nhau bước vào hành trình khám phá: - Những điều cực thú vị về tính cách tiềm ẩn của bạn. - Hiểu hơn về sở thích, ưu điểm, nhược điểm của bản thân. - Hoàn thiện mình bằng cách phát huy các thế mạn...",17100.0, NXB Kim Đồng,,,,,,,
30,30,12 Góc Khuất Tâm Hồn - Mặt Trăng Sư Tử,https://salt.tikicdn.com/cache/280x280/ts/product/a4/dd/7c/29106b8003bb4e984c49b76de3d69c6a.jpg,TỬ VI - CHIÊM TINH,"Cung Mặt Trăng và những điều chưa biết về bạnNếu là một tín đồ của Horo, chắc hẳn bạn sẽ biết trên bản đồ sao có 3 vị trí quan trọng có ảnh hưởng lớn đến việc hình thành tính cách mỗi người: cung Mọc...",31900.0,14.5 x 18.5 cm,132.0,Nhóm Lovedia,,,,,12 Góc Khuất Tâm Hồn - Mặt Trăng Sư Tử,https://salt.tikicdn.com/cache/280x280/ts/product/a4/dd/7c/29106b8003bb4e984c49b76de3d69c6a.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Cung Mặt Trăng và những điều chưa biết về bạnNếu là một tín đồ của Horo, chắc hẳn bạn sẽ biết trên bản đồ sao có 3 vị trí quan trọng có ảnh hưởng lớn đến việc hình thành tính cách mỗi người: cung Mọc...",31900.0,Wings Books,2018-08-08 00:00:00,Bìa mềm,132.0,,14.5 x 18.5 cm,,
31,31,Định Hướng Sự Nghiệp Theo Chiêm Tinh Học - Cung Mọc Song Ngư,https://salt.tikicdn.com/cache/280x280/ts/product/f6/e3/58/70d0d0b049967dc634fd8ce3a92e7c62.jpg,TỬ VI - CHIÊM TINH,"Bộ sách “ĐỊNH HƯỚNG SỰ NGHIỆP THEO CHIÊM TINH HỌC” ra đời với sứ mệnh giúp độc giả khám phá những tiềm năng còn ẩn giấu bên trong bản thân mình, qua đó có định hướng rõ ràng hơn về con đường lập thân,...",28500.0,14.5 x 18.5 cm,180.0,Nhóm Lovedia,,,,,Định Hướng Sự Nghiệp Theo Chiêm Tinh Học - Cung Mọc Song Ngư,https://salt.tikicdn.com/cache/280x280/ts/product/f6/e3/58/70d0d0b049967dc634fd8ce3a92e7c62.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Bộ sách “ĐỊNH HƯỚNG SỰ NGHIỆP THEO CHIÊM TINH HỌC” ra đời với sứ mệnh giúp độc giả khám phá những tiềm năng còn ẩn giấu bên trong bản thân mình, qua đó có định hướng rõ ràng hơn về con đường lập thân,...",28500.0,Wings Books,2019-11-01 00:00:00,Bìa mềm,180.0,,14.5 x 18.5 cm,,
32,32,Giải Mã 12 Chòm Sao - Khám Phá Tất Tần Tật Cung Sư Tử (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/aa/3a/a5/037beacdb56d856d5f15dc9f9684af4b.jpg,TỬ VI - CHIÊM TINH,"Cùng nhau bước vào hành trình khám phá: - Những điều cực thú vị về tính cách tiềm ẩn của bạn. - Hiểu hơn về sở thích, ưu điểm, nhược điểm của bản thân. - Hoàn thiện mình bằng cách phát huy các thế mạn...",17100.0,,,Nhiều Tác Giả,,,,,Giải Mã 12 Chòm Sao - Khám Phá Tất Tần Tật Cung Sư Tử (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/aa/3a/a5/037beacdb56d856d5f15dc9f9684af4b.jpg,TỬ VI - CHIÊM TINH,Nhiều Tác Giả,"Cùng nhau bước vào hành trình khám phá: - Những điều cực thú vị về tính cách tiềm ẩn của bạn. - Hiểu hơn về sở thích, ưu điểm, nhược điểm của bản thân. - Hoàn thiện mình bằng cách phát huy các thế mạn...",17100.0, NXB Kim Đồng,,,,,,,
33,33,Sổ Tay Một Vòng Hoàng Đạo 2017 - Bạch Dương,https://salt.tikicdn.com/cache/280x280/media/catalog/product/b/a/bach-duong.u634.d20161110.t154406.599092.jpg,TỬ VI - CHIÊM TINH,"Sổ Tay Một Vòng Hoàng Đạo 2017 - Bạch Dương Sổ Tay Một Vòng Hoàng Đạo 2017 - Bạch Dương - Các hành tinh luôn không ngừng di chuyển trên bầu trời, và bởi thế, chúng cũng chẳng bao giờ chịu đứng yên mộ...",38400.0,12.5 x 19 cm ,136.0,Lovedia,,,,,Sổ Tay Một Vòng Hoàng Đạo 2017 - Bạch Dương,https://salt.tikicdn.com/cache/280x280/media/catalog/product/b/a/bach-duong.u634.d20161110.t154406.599092.jpg,TỬ VI - CHIÊM TINH,Lovedia,"Sổ Tay Một Vòng Hoàng Đạo 2017 - Bạch Dương Sổ Tay Một Vòng Hoàng Đạo 2017 - Bạch Dương - Các hành tinh luôn không ngừng di chuyển trên bầu trời, và bởi thế, chúng cũng chẳng bao giờ chịu đứng yên mộ...",38400.0,Asbooks,2016-11-21 00:00:00,Bìa mềm,136.0,,12.5 x 19 cm ,,
34,34,Sổ Tay Một Vòng Hoàng Đạo 2017 - Cự Giải,https://salt.tikicdn.com/cache/280x280/media/catalog/product/c/u/cu-giai.u634.d20161110.t162412.79764.jpg,TỬ VI - CHIÊM TINH,"Sổ Tay Một Vòng Hoàng Đạo 2017 - Cự Giải Sổ Tay Một Vòng Hoàng Đạo 2017 - Cự Giải - Các hành tinh luôn không ngừng di chuyển trên bầu trời, và bởi thế, chúng cũng chẳng bao giờ chịu đứng yên một chỗ ...",38400.0,12.5 x 19 cm ,136.0,Lovedia,,,,,Sổ Tay Một Vòng Hoàng Đạo 2017 - Cự Giải,https://salt.tikicdn.com/cache/280x280/media/catalog/product/c/u/cu-giai.u634.d20161110.t162412.79764.jpg,TỬ VI - CHIÊM TINH,Lovedia,"Sổ Tay Một Vòng Hoàng Đạo 2017 - Cự Giải Sổ Tay Một Vòng Hoàng Đạo 2017 - Cự Giải - Các hành tinh luôn không ngừng di chuyển trên bầu trời, và bởi thế, chúng cũng chẳng bao giờ chịu đứng yên một chỗ ...",38400.0,Asbooks,2016-11-21 00:00:00,Bìa mềm,136.0,,12.5 x 19 cm ,,
35,35,365 Ngày Hoàng Đạo - Kim Ngưu (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/23/a9/d1/6c0ee29e2fd4d6ea3bb5e278d8d9392f.jpg,TỬ VI - CHIÊM TINH,"Mỗi năm có 365 ngày, đó là 365 tình huống, 365 cơ hội, 365 bài toán khó luôn chờ mỗi chúng ta bước đến và chinh phục! Từ những tình huống thường gặp trong cuộc sống, chẳng của riêng ai, như việc cần l...",31800.0,13 x 19 cm,172.0,Nhóm Lovedia,,,,,365 Ngày Hoàng Đạo - Kim Ngưu (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/23/a9/d1/6c0ee29e2fd4d6ea3bb5e278d8d9392f.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Mỗi năm có 365 ngày, đó là 365 tình huống, 365 cơ hội, 365 bài toán khó luôn chờ mỗi chúng ta bước đến và chinh phục! Từ những tình huống thường gặp trong cuộc sống, chẳng của riêng ai, như việc cần l...",31800.0,Wings Books,2019-05-01 00:00:00,Bìa mềm,172.0,,13 x 19 cm,,
36,36,12 Góc Khuất Tâm Hồn - Mặt Trăng Cự Giải,https://salt.tikicdn.com/cache/280x280/ts/product/95/f9/2b/107a4fcb258836b117299ad42dad4d81.jpg,TỬ VI - CHIÊM TINH,"Cung Mặt Trăng và những điều chưa biết về bạnNếu là một tín đồ của Horo, chắc hẳn bạn sẽ biết trên bản đồ sao có 3 vị trí quan trọng có ảnh hưởng lớn đến việc hình thành tính cách mỗi người: cung Mọc...",26400.0,14.5 x 18.5 cm,132.0,Nhóm Lovedia,,,,,12 Góc Khuất Tâm Hồn - Mặt Trăng Cự Giải,https://salt.tikicdn.com/cache/280x280/ts/product/95/f9/2b/107a4fcb258836b117299ad42dad4d81.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Cung Mặt Trăng và những điều chưa biết về bạnNếu là một tín đồ của Horo, chắc hẳn bạn sẽ biết trên bản đồ sao có 3 vị trí quan trọng có ảnh hưởng lớn đến việc hình thành tính cách mỗi người: cung Mọc...",26400.0,Wings Books,2018-08-08 00:00:00,Bìa mềm,132.0,,14.5 x 18.5 cm,,
37,37,365 Ngày Hoàng Đạo - Song Ngư (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/ae/55/0b/dd31ee854c327618a474cf99216af8d4.jpg,TỬ VI - CHIÊM TINH,"Mỗi năm có 365 ngày, đó là 365 tình huống, 365 cơ hội, 365 bài toán khó luôn chờ mỗi chúng ta bước đến và chinh phục! Từ những tình huống thường gặp trong cuộc sống, chẳng của riêng ai, như việc cần l...",30400.0,13 x 19 cm,148.0,Nhóm Lovedia,,,,,365 Ngày Hoàng Đạo - Song Ngư (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/ae/55/0b/dd31ee854c327618a474cf99216af8d4.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Mỗi năm có 365 ngày, đó là 365 tình huống, 365 cơ hội, 365 bài toán khó luôn chờ mỗi chúng ta bước đến và chinh phục! Từ những tình huống thường gặp trong cuộc sống, chẳng của riêng ai, như việc cần l...",30400.0,Wings Books,2019-05-01 00:00:00,Bìa mềm,148.0,,13 x 19 cm,,
38,38,365 Ngày Hoàng Đạo - Cự Giải (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/2a/56/e1/0ba3799fa54f3cbd0a0e064eab4c2fbe.jpg,TỬ VI - CHIÊM TINH,"Mỗi năm có 365 ngày, đó là 365 tình huống, 365 cơ hội, 365 bài toán khó luôn chờ mỗi chúng ta bước đến và chinh phục! Từ những tình huống thường gặp trong cuộc sống, chẳng của riêng ai, như việc cần l...",37200.0,13 x 19 cm,172.0,Nhóm Lovedia,,,,,365 Ngày Hoàng Đạo - Cự Giải (Tái Bản 2019),https://salt.tikicdn.com/cache/280x280/ts/product/2a/56/e1/0ba3799fa54f3cbd0a0e064eab4c2fbe.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Mỗi năm có 365 ngày, đó là 365 tình huống, 365 cơ hội, 365 bài toán khó luôn chờ mỗi chúng ta bước đến và chinh phục! Từ những tình huống thường gặp trong cuộc sống, chẳng của riêng ai, như việc cần l...",37200.0,Wings Books,2019-05-01 00:00:00,Bìa mềm,172.0,,13 x 19 cm,,
39,39,Hồ Sơ Tính Cách 12 Con Giáp - Bí Mật Tuổi Hợi (Tặng Kèm Postcard),https://salt.tikicdn.com/cache/280x280/ts/product/f6/5a/d9/a4b3d565cb4c77272ac1eb169dbff6bb.jpg,TỬ VI - CHIÊM TINH,"Hãy vén màn những bí mật thú vị về thế giới tính cách của từng năm tuổi!Bộ sách gồm 12 cuốn tương ứng với 12 năm tuổi, giới thiệu những kiến thức hấp dẫn về 12 con giáp, hồ sơ tính cách từng năm tuổi...",33300.0,14.5 x 18.5 cm,156.0,Nhóm Lovedia,,,,,Hồ Sơ Tính Cách 12 Con Giáp - Bí Mật Tuổi Hợi (Tặng Kèm Postcard),https://salt.tikicdn.com/cache/280x280/ts/product/f6/5a/d9/a4b3d565cb4c77272ac1eb169dbff6bb.jpg,TỬ VI - CHIÊM TINH,Nhóm Lovedia,"Hãy vén màn những bí mật thú vị về thế giới tính cách của từng năm tuổi!Bộ sách gồm 12 cuốn tương ứng với 12 năm tuổi, giới thiệu những kiến thức hấp dẫn về 12 con giáp, hồ sơ tính cách từng năm tuổi...",33300.0,Wings Books,2021-01-15 00:00:00,Bìa gập,156.0,Nhà Xuất Bản Kim Đồng,14.5 x 18.5 cm,,
