,Unnamed: 0,Tên Sách,Ảnh bìa,Thể loại,Nội dung tóm tắt,Giá bìa,Kích thước,Số trang,Tác giả,Nhà Xuất Bản,Dịch giả,Nhà Phát Hành,Loại sản phẩm,Tên Sách.1,Ảnh bìa.1,Thể loại.1,Tác giả.1,Nội dung tóm tắt.1,Giá bìa.1,Công ty phát hành,Ngày xuất bản,Loại bìa,Số trang.1,Nhà xuất bản,Kích thước.1,Dịch Giả,Phiên bản
207,207,Tạp chí Đồng Hành số 27,https://salt.tikicdn.com/cache/280x280/ts/product/30/94/32/7c572cd43dca024413abd8d8a560312c.jpg,TẠP CHÍ - CATALOGUE,"Đồng Hành là một ấn phẩm thuần túy Công giáo do nhóm nhà báo Công giáo cùng các linh mục, học giả chung tay thực hiện. Đồng Hành được viết dưới góc nhìn đơn giản nhất về cuộc sống, công việc và những ...",26000.0,<p>21x28 cm</p>,40.0,Hoàng Mạnh Hà,,,,,Tạp chí Đồng Hành số 27,https://salt.tikicdn.com/cache/280x280/ts/product/30/94/32/7c572cd43dca024413abd8d8a560312c.jpg,TẠP CHÍ - CATALOGUE,Hoàng Mạnh Hà,"Đồng Hành là một ấn phẩm thuần túy Công giáo do nhóm nhà báo Công giáo cùng các linh mục, học giả chung tay thực hiện. Đồng Hành được viết dưới góc nhìn đơn giản nhất về cuộc sống, công việc và những ...",26000.0,Công ty TNHH Truyền Thông Đồng Hành,2018-12-18 09:37:26,Bìa mềm,40.0,,<p>21x28 cm</p>,,
208,208,Cá Koi - Tập 1,https://salt.tikicdn.com/cache/280x280/ts/product/40/0f/88/b283d75c368138b638b88c292c5541ea.jpg,TẠP CHÍ - CATALOGUE,"CÁ KOI là ấn phẩm chuyên đề cung cấp thông tin về Koi phát hành định kỳ 3 tháng với mong muốn cung cấp thông tin ở Nhật Bản, Việt Nam và ở những quốc gia khác.   CÁ KOI là một phiên bản Việt của Gekk...",135300.0,,,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa",,,,,Cá Koi - Tập 1,https://salt.tikicdn.com/cache/280x280/ts/product/40/0f/88/b283d75c368138b638b88c292c5541ea.jpg,TẠP CHÍ - CATALOGUE,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa","CÁ KOI là ấn phẩm chuyên đề cung cấp thông tin về Koi phát hành định kỳ 3 tháng với mong muốn cung cấp thông tin ở Nhật Bản, Việt Nam và ở những quốc gia khác.   CÁ KOI là một phiên bản Việt của Gekk...",135300.0,CÔNG TY TNHH GRAFICA,,,,Nhà Xuất Bản Thanh Niên,,,
209,209,Tạp Chí Wowweekend Vol 2 - Xuân Canh Tý 2020,https://salt.tikicdn.com/cache/280x280/ts/product/29/6f/c4/24d6c57d6600e44af37e60cd7856beaf.jpg,TẠP CHÍ - CATALOGUE,"Sau sự thành công của cuốn tạp chí số đầu tiên, ban biên tập WOWWEEKEND đã và đang nỗ lực hết mình để có thể đem đến các độc giả thân thiết số báo tiếp theo trong thời gian ngắn nhất. Và sau hơn ba th...",47200.0,,,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa",,,,,Tạp Chí Wowweekend Vol 2 - Xuân Canh Tý 2020,https://salt.tikicdn.com/cache/280x280/ts/product/29/6f/c4/24d6c57d6600e44af37e60cd7856beaf.jpg,TẠP CHÍ - CATALOGUE,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa","Sau sự thành công của cuốn tạp chí số đầu tiên, ban biên tập WOWWEEKEND đã và đang nỗ lực hết mình để có thể đem đến các độc giả thân thiết số báo tiếp theo trong thời gian ngắn nhất. Và sau hơn ba th...",47200.0,Công ty Cổ phần đầu tư và phát triển Hoàng Gia Phan,,,,Nhà Xuất Bản Thông Tấn,,,
210,210,Combo Hoa Học Trò Số 1330 + 1331 - Tặng Kèm 2 Fanbook + 2 MegaPoster,https://salt.tikicdn.com/cache/280x280/ts/product/24/62/8c/81581d20f066e67ae4eefe9f4b29f3a0.jpg,TẠP CHÍ - CATALOGUE,"Combo Hoa Học Trò Số 1330 + 1331 - Tặng Kèm 2 Fanbook + 2 MegaPoster      Sau “kỳ nghỉ Tết dài thế kỷ”, teen sẽ cần đến HHT 1330 như một cú hích để tăng tốc cho hành trình tỏa sáng phía trước của mì...",60000.0,,,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia",,,,,Combo Hoa Học Trò Số 1330 + 1331 - Tặng Kèm 2 Fanbook + 2 MegaPoster,https://salt.tikicdn.com/cache/280x280/ts/product/24/62/8c/81581d20f066e67ae4eefe9f4b29f3a0.jpg,TẠP CHÍ - CATALOGUE,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia","Combo Hoa Học Trò Số 1330 + 1331 - Tặng Kèm 2 Fanbook + 2 MegaPoster      Sau “kỳ nghỉ Tết dài thế kỷ”, teen sẽ cần đến HHT 1330 như một cú hích để tăng tốc cho hành trình tỏa sáng phía trước của mì...",60000.0,BÁO TIỀN PHONG,,,,Báo Sinh Viên VN - Hoa Học Trò,,,
211,211,Shuffle Hiểu Lòng Tôi,https://salt.tikicdn.com/cache/280x280/ts/product/e0/12/e1/68964276b77a31a266d2b71ca3e3efa0.jpg,TẠP CHÍ - CATALOGUE,“SHUFFLE HIỂU LÒNG TÔI” -   LUÔN CÓ AI ĐÓ THẤU HIỂU BẠN!   Cuốn sách dường như hiểu tất cả mọi nỗi buồn thương cô đơn bạn giấu kín trong trái tim mình.   Tủ sách nhà Hoa Học Trò giới thiệu đến bạn ...,60000.0,,,"Hikaru, Thụy",,,,,Shuffle Hiểu Lòng Tôi,https://salt.tikicdn.com/cache/280x280/ts/product/e0/12/e1/68964276b77a31a266d2b71ca3e3efa0.jpg,TẠP CHÍ - CATALOGUE,"Hikaru, Thụy",“SHUFFLE HIỂU LÒNG TÔI” -   LUÔN CÓ AI ĐÓ THẤU HIỂU BẠN!   Cuốn sách dường như hiểu tất cả mọi nỗi buồn thương cô đơn bạn giấu kín trong trái tim mình.   Tủ sách nhà Hoa Học Trò giới thiệu đến bạn ...,60000.0,Báo Sinh Viên Việt Nam - Hoa Học Trò,,,,,,,
212,212,Sách - Ngụ ngôn Aesop (TB 2020) (tặng kèm bookmark thiết kế),https://salt.tikicdn.com/cache/280x280/ts/product/93/25/fe/dbb52166dc5fd664a40b8c301e5e1334.jpg,TẠP CHÍ - CATALOGUE,"       Tác giả: Fiona Waters & Fulvio Testa   Dịch giả: Huyền Vũ   Nhà xuất bản: Văn học   Số trang: 128   Kích thước: 19 x 24,5 cm   Ngày phát hành: 04-2020   Một trận lũ lớn cuốn hai c...",85020.0,,,Nhiều Tác Giả,,,,,Sách - Ngụ ngôn Aesop (TB 2020) (tặng kèm bookmark thiết kế),https://salt.tikicdn.com/cache/280x280/ts/product/93/25/fe/dbb52166dc5fd664a40b8c301e5e1334.jpg,TẠP CHÍ - CATALOGUE,Nhiều Tác Giả,"       Tác giả: Fiona Waters & Fulvio Testa   Dịch giả: Huyền Vũ   Nhà xuất bản: Văn học   Số trang: 128   Kích thước: 19 x 24,5 cm   Ngày phát hành: 04-2020   Một trận lũ lớn cuốn hai c...",85020.0,Nhã Nam,,,,Nhà Xuất Bản Văn Học,,,
213,213,Hoa Học Trò Số Đặc Biệt 1311,https://salt.tikicdn.com/cache/280x280/ts/product/7c/d9/0d/502a01bed3c26f77026dee1f266954f6.jpg,TẠP CHÍ - CATALOGUE,"Bộ tứ chuyên mục Hè - Summer Radar, Summer Fresh, Summer Fit và Summer Flings sẽ giúp bạn dù ở nhà nằm điều hòa hay phượt xuyên quốc gia thì vẫn nắm trong lòng bàn tay những xu hướng hot nhất trong cộ...",24000.0,,,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia",,,,,Hoa Học Trò Số Đặc Biệt 1311,https://salt.tikicdn.com/cache/280x280/ts/product/7c/d9/0d/502a01bed3c26f77026dee1f266954f6.jpg,TẠP CHÍ - CATALOGUE,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia","Bộ tứ chuyên mục Hè - Summer Radar, Summer Fresh, Summer Fit và Summer Flings sẽ giúp bạn dù ở nhà nằm điều hòa hay phượt xuyên quốc gia thì vẫn nắm trong lòng bàn tay những xu hướng hot nhất trong cộ...",24000.0,Hoa Học Trò,,,,Báo Sinh Viên VN - Hoa Học Trò,,,
214,214,Cá Koi - Tập 9,https://salt.tikicdn.com/cache/280x280/ts/product/ed/e9/e9/740107b1ace33a0c9d8d3e0248c47dc0.jpg,TẠP CHÍ - CATALOGUE,"“CÁ KOI” là phiên bản tiếng Việt của Gekkan Nishikigoi (Koi Magazine do Shinkokai Nhật Bản phát hành), được phát hành hàng quý tại Việt Nam. Có trong tay quyển “CÁ KOI” nghĩa là có trong tay nhữn...",143550.0,,,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa",,,,,Cá Koi - Tập 9,https://salt.tikicdn.com/cache/280x280/ts/product/ed/e9/e9/740107b1ace33a0c9d8d3e0248c47dc0.jpg,TẠP CHÍ - CATALOGUE,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa","“CÁ KOI” là phiên bản tiếng Việt của Gekkan Nishikigoi (Koi Magazine do Shinkokai Nhật Bản phát hành), được phát hành hàng quý tại Việt Nam. Có trong tay quyển “CÁ KOI” nghĩa là có trong tay nhữn...",143550.0,CÔNG TY TNHH GRAFICA,,,,Nhà Xuất Bản Thanh Niên,,,
215,215,Combo Bộ 02 Cuốn J.O.Y – Issue - Lấp lánh - Người Kể Chuyện Tình,https://salt.tikicdn.com/cache/280x280/ts/product/84/23/61/d2f9795a65e15ea792396af7e8c48cc8.jpg,TẠP CHÍ - CATALOGUE,"Ra đời với mục tiêu định vị trở thành ấn phẩm made-in-Vietnam đi tiên phong trong lĩnh vực sách – tạp chí về cảm hứng sống dành cho các bạn trẻ, J.O.Y có thể được xem như Magazine Book duy nhất ở Việt...",236000.0,,,Nhiều Tác Giả,,,,,Combo Bộ 02 Cuốn J.O.Y – Issue - Lấp lánh - Người Kể Chuyện Tình,https://salt.tikicdn.com/cache/280x280/ts/product/84/23/61/d2f9795a65e15ea792396af7e8c48cc8.jpg,TẠP CHÍ - CATALOGUE,Nhiều Tác Giả,"Ra đời với mục tiêu định vị trở thành ấn phẩm made-in-Vietnam đi tiên phong trong lĩnh vực sách – tạp chí về cảm hứng sống dành cho các bạn trẻ, J.O.Y có thể được xem như Magazine Book duy nhất ở Việt...",236000.0,Bloom Books,2019-12-25 13:36:01,Bìa mềm,,Nhà Xuất Bản Thế Giới,,,
216,216,ẤN PHẨM 24H SỐNG XANH - THÁNG 7/2020,https://salt.tikicdn.com/cache/280x280/ts/product/46/63/f1/68ad8b2a7cae7e2f2b1b8f60ac0354de.jpg,TẠP CHÍ - CATALOGUE,"ẤN PHẨM 24H SỐNG XANH - THÁNG 7/2020 Khi khái niệm trạng thái bình thường mới dần trở nên quen thuộc thì các chuyên gia y tế, xã hội học đã cảnh báo về xu hướng chờ đợi trạng thái bình thường (cũ) q...",59000.0,,120.0,Nhiều Tác Giả,,,,,ẤN PHẨM 24H SỐNG XANH - THÁNG 7/2020,https://salt.tikicdn.com/cache/280x280/ts/product/46/63/f1/68ad8b2a7cae7e2f2b1b8f60ac0354de.jpg,TẠP CHÍ - CATALOGUE,Nhiều Tác Giả,"ẤN PHẨM 24H SỐNG XANH - THÁNG 7/2020 Khi khái niệm trạng thái bình thường mới dần trở nên quen thuộc thì các chuyên gia y tế, xã hội học đã cảnh báo về xu hướng chờ đợi trạng thái bình thường (cũ) q...",59000.0,NXB Phụ Nữ,,,120.0,Nhà Xuất Bản Phụ Nữ,,,
217,217,Combo Ấn phẩm 24h Sống Xanh (Số 6+7),https://salt.tikicdn.com/cache/280x280/ts/product/4b/e6/a2/5e519e73c58ae0eb8b867f47e708b907.jpg,TẠP CHÍ - CATALOGUE,Tặng ngay túi vải Sống Xanh khi đặt mua combo 2 cuốn Ấn phẩm 24h Sống Xanh (Số 6+7).Điểm nhấn đặc biệt của 24h Sống Xanh Tết 2021 chính là dựa trên mối quan tâm của hầu hết mọi người khi Xuân đến đó ...,118000.0,,,nhieu tac gia,,,,,Combo Ấn phẩm 24h Sống Xanh (Số 6+7),https://salt.tikicdn.com/cache/280x280/ts/product/4b/e6/a2/5e519e73c58ae0eb8b867f47e708b907.jpg,TẠP CHÍ - CATALOGUE,nhieu tac gia,Tặng ngay túi vải Sống Xanh khi đặt mua combo 2 cuốn Ấn phẩm 24h Sống Xanh (Số 6+7).Điểm nhấn đặc biệt của 24h Sống Xanh Tết 2021 chính là dựa trên mối quan tâm của hầu hết mọi người khi Xuân đến đó ...,118000.0,NXB Phụ Nữ,,,,Nhà Xuất Bản Phụ Nữ,,,
218,218,J.O.Y - ISSUE 1: LẤP LÁNH (New - Tặng Kèm Postcard Happy Life),https://salt.tikicdn.com/cache/280x280/ts/product/0e/4c/c7/6887fd17617518eda8a5e32a5ba30798.jpg,TẠP CHÍ - CATALOGUE,"J.O.Y - ISSUE 1: LẤP LÁNH (New - Tặng Kèm Postcard Happy Life) Top 100 sản phẩm Báo - Tạp chí bán chạy của tháng!MỜI BẠN BƯỚC VÀO HÀNH TRÌNH CÙNG J.O.Y LẤP LÁNH - Một ấn phẩm Magazine Book ""Made in...",126000.0,,192.0,Nhiều Tác Giả,,,,,J.O.Y - ISSUE 1: LẤP LÁNH (New - Tặng Kèm Postcard Happy Life),https://salt.tikicdn.com/cache/280x280/ts/product/0e/4c/c7/6887fd17617518eda8a5e32a5ba30798.jpg,TẠP CHÍ - CATALOGUE,Nhiều Tác Giả,"J.O.Y - ISSUE 1: LẤP LÁNH (New - Tặng Kèm Postcard Happy Life) Top 100 sản phẩm Báo - Tạp chí bán chạy của tháng!MỜI BẠN BƯỚC VÀO HÀNH TRÌNH CÙNG J.O.Y LẤP LÁNH - Một ấn phẩm Magazine Book ""Made in...",126000.0,AZ Việt Nam,,Bìa mềm,192.0,Nhà Xuất Bản Thế Giới,,,
219,219,Tạp Chí Thế Giới Tuổi Thơ - Bác Học Nhí - Số 96,https://salt.tikicdn.com/cache/280x280/ts/product/33/b5/56/a9337597899ec5e443eeb85397e264bd.jpg,TẠP CHÍ - CATALOGUE,"Tạp chí Bác Học Nhí phát hành định kì hằng tháng dành cho các độc giả Tiểu học với phần hình ảnh được mua bản quyền từ Disney, cùng nhiều nội dung hấp dẫn khác để độc giả nhí vừa đọc, vừa chơi, vừa họ...",20900.0,19 x 26 cm,52.0,Disney,,,,,Tạp Chí Thế Giới Tuổi Thơ - Bác Học Nhí - Số 96,https://salt.tikicdn.com/cache/280x280/ts/product/33/b5/56/a9337597899ec5e443eeb85397e264bd.jpg,TẠP CHÍ - CATALOGUE,Disney,"Tạp chí Bác Học Nhí phát hành định kì hằng tháng dành cho các độc giả Tiểu học với phần hình ảnh được mua bản quyền từ Disney, cùng nhiều nội dung hấp dẫn khác để độc giả nhí vừa đọc, vừa chơi, vừa họ...",20900.0,NXB Kim Đồng,,Bìa mềm,52.0,Nhà Xuất Bản Kim Đồng,19 x 26 cm,,
220,220,Cá Koi - Tập 8,https://salt.tikicdn.com/cache/280x280/ts/product/1e/0d/31/1f09322c2f00a1c3c27f76a91ca8d6ca.jpg,TẠP CHÍ - CATALOGUE,"CÁ KOI là ấn phẩm dành riêng cho những người yêu Koi được phát hành định kỳ 3 tháng. Với những chuyên mục về bệnh của Koi, hồ Koi, Koi Show hay Koi Farm được cập nhật thường xuyên, CÁ KOI VIETNAM mong...",165000.0,,,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa",,,,,Cá Koi - Tập 8,https://salt.tikicdn.com/cache/280x280/ts/product/1e/0d/31/1f09322c2f00a1c3c27f76a91ca8d6ca.jpg,TẠP CHÍ - CATALOGUE,"Nhiều Tác Giả,Nhiều Tác Giả,Nhiều tác giả,Nhiều Tác Giả ,Nhiều Tác giả,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhieu tac gia,nhiều tác giả,Nhiều Tác Gỉa","CÁ KOI là ấn phẩm dành riêng cho những người yêu Koi được phát hành định kỳ 3 tháng. Với những chuyên mục về bệnh của Koi, hồ Koi, Koi Show hay Koi Farm được cập nhật thường xuyên, CÁ KOI VIETNAM mong...",165000.0,CÔNG TY TNHH GRAFICA,,,,Nhà Xuất Bản Thanh Niên,,,
221,221,Tạp chí Thơ số 3 - 4 năm 2020 (Hội Nhà Văn Việt Nam),https://salt.tikicdn.com/cache/280x280/ts/product/1d/9a/8f/2684751d429ecfc6e6670f80f7c5ed93.jpg,TẠP CHÍ - CATALOGUE,"Tạp chí Thơ Hội Nhà Văn Việt NamHình ảnh bóng quê nhà là nguồn cảm hứng vô tận. Về mặt kỹ thuật là sự sắp xếp tập trung một chủ đề cho tập thơ. Cách làm này tạo hiệu ứng nhất định, như những vòng són...",45000.0,,260.0,nhieu tac gia,,,,,Tạp chí Thơ số 3 - 4 năm 2020 (Hội Nhà Văn Việt Nam),https://salt.tikicdn.com/cache/280x280/ts/product/1d/9a/8f/2684751d429ecfc6e6670f80f7c5ed93.jpg,TẠP CHÍ - CATALOGUE,nhieu tac gia,"Tạp chí Thơ Hội Nhà Văn Việt NamHình ảnh bóng quê nhà là nguồn cảm hứng vô tận. Về mặt kỹ thuật là sự sắp xếp tập trung một chủ đề cho tập thơ. Cách làm này tạo hiệu ứng nhất định, như những vòng són...",45000.0,NXB Hội Nhà Văn,2020-04-30 20:22:06,Bìa mềm,260.0,Nhà Xuất Bản Hội Nhà Văn,,,bìa mềm
